experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,anchor,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.0,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,best_single,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_directional,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.2093933598840144,0.21501071646660497,0.21501071646660497,54.24493248314642,0.02612593769698476,0.02612593769698476,0.02585095537280377,0.02585095537280377
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,ec_w0_56,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.27230517088722317,0.21501071646660497,0.21501071646660497,47.82806738933114,-0.2664725524484128,-0.2664725524484128,-0.26710957938470586,-0.26710957938470586
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,log_odds_mean,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.26610669979896645,0.21501071646660497,0.21501071646660497,48.42423441974439,-0.23764389130016972,-0.23764389130016972,-0.2382970523854172,-0.2382970523854172
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,partner,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,1.0,0.3465702843878367,0.21501071646660497,0.21501071646660497,41.14497871804406,-0.6118744687856771,-0.6118744687856771,-0.6132216439713566,-0.6132216439713566
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,piecewise_odds,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.268633738475328,0.21501071646660497,0.21501071646660497,48.18171496257871,-0.24939697374131425,-0.24939697374131425,-0.24994630672028345,-0.24994630672028345
fixed_focal_without_freeze,Claude-2.1 -> GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,simple_mean,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.5,0.2591637438471686,0.21501071646660497,0.21501071646660497,49.09908716985891,-0.20535268244372093,-0.20535268244372093,-0.20610270624839055,-0.20610270624839055
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,anchor,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,0.0,0.21501071646660497,0.21501071646660497,0.19240087702204803,53.637878408383195,0.0,-0.11751422235963084,0.0,-0.1176971918935965
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,best_single,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,,0.19240087702204803,0.21501071646660497,0.19240087702204803,56.13793719386437,0.10515680248927804,0.0,0.10415201971109676,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,cf_directional,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,,0.18480423413754388,0.21501071646660497,0.19240087702204803,57.014031878613515,0.1404882641454418,0.03948341089751696,0.13988302989703041,0.039367459477769366
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,ec_w0_56,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,,0.19285161306514553,0.21501071646660497,0.19240087702204803,56.088369821928765,0.10306046026734272,-0.002342692247945695,0.10267317182708373,-0.002456691166533691
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,log_odds_mean,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,,0.19394385514662685,0.21501071646660497,0.19240087702204803,55.963664280901206,0.09798051774433383,-0.008019600266177599,0.09752730210741568,-0.008136361994030453
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,partner,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,1.0,0.19240087702204803,0.21501071646660497,0.19240087702204803,56.13793719386437,0.10515680248927804,0.0,0.10415201971109676,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,piecewise_odds,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,,0.19191090776941852,0.21501071646660497,0.19240087702204803,56.19583311619162,0.10743561566046064,0.00254660612889701,0.10706888450457147,0.0024027538915510033
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-0613,Claude-2.1,GPT-4-0613,gpt_claude,simple_mean,20,15070,15070,0.3,2.5000587854811767,0.03479495686794957,-0.2306028173319376,-0.1194645138620758,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.6243564636318286,0.49680577872565357,0.028614246043073416,0.03461865264158986,0.8194137775917648,0.8265557397429466,0.5128568298798472,0.5,0.195051133583929,0.21501071646660497,0.19240087702204803,55.837478466788724,0.0928306421683686,-0.01377465946570125,0.09227528812735311,-0.013866037987526935
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,anchor,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,0.0,0.21501071646660497,0.21501071646660497,0.16758790337290738,53.637878408383195,0.0,-0.2829727691513328,0.0,-0.2843120716927075
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,best_single,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,,0.16758790337290738,0.21501071646660497,0.16758790337290738,59.068101925118945,0.22056023008073275,0.0,0.21964594646588453,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,cf_directional,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,,0.16299611667074368,0.21501071646660497,0.16758790337290738,59.632190383196544,0.2419163130594009,0.0273992729173675,0.24131172592384223,0.02716894995886525
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,ec_w0_56,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,,0.1765515762257946,0.21501071646660497,0.16758790337290738,57.98703982218344,0.17887080640831116,-0.05348639533332988,0.17846161685086395,-0.053847400444644866
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,log_odds_mean,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,,0.17848302358017887,0.21501071646660497,0.16758790337290738,57.75698069636111,0.1698877780917469,-0.06501137604799712,0.16943214728739733,-0.06545905674086731
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,partner,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,1.0,0.16758790337290738,0.21501071646660497,0.16758790337290738,59.068101925118945,0.22056023008073275,0.0,0.21964594646588453,0.0
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,piecewise_odds,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,,0.17595840920678402,0.21501071646660497,0.16758790337290738,58.058557648370694,0.181629585267144,-0.049946957181336925,0.1812926926426519,-0.05030563504949032
fixed_focal_without_freeze,Claude-2.1 -> GPT-4-Turbo-2024-04-09,Claude-2.1,GPT-4-Turbo-2024-04-09,gpt_claude,simple_mean,20,15070,15070,0.0,5.430223516735756,0.025159588586595887,0.04763785551463155,-0.10235758220956934,0.04219695818767025,0.03697110328164295,0.9974763228141607,0.9367975483209884,0.8570847432337025,0.04219695818767025,0.03697110328164295,0.9974763228141607,1.0,0.6218304266250628,0.5,0.1820565340993454,0.21501071646660497,0.16758790337290738,57.33567164799961,0.153267627348137,-0.08633457687123891,0.15281891082631474,-0.08687741689085622
