global_scope,comparison_mode,topic_id,metric_id,sample_id,n_focal_model_universe,n_reportable_focal_models,n_limited_focal_models,n_headline_focal_models,median_spearman,q25_spearman,q75_spearman,min_spearman,max_spearman,fraction_negative_spearman,median_defined_partners,mean_dependent_top_jaccard,mean_complementary_top_jaccard,reason,interpretation_status
official_full,leave_topic_out,sports,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,sports,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,sports,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,sports,adjusted_pog,eligible_both,70,41,41,0,0.40541871921182265,0.19655172413793104,0.6,-0.3995621237000548,0.7608695652173914,0.17073170731707318,28.0,0.29052377646819666,0.2993092259331027,,limited
official_full,leave_topic_out,sports,high_loss_lift,eligible_both,70,41,41,0,0.3578079724178624,0.19932306787545462,0.483358206035047,-0.04996876966605568,0.7139583936135429,0.04878048780487805,28.0,0.3187015167117863,0.2748055859416578,,limited
official_full,leave_topic_out,sports,adjusted_loss_corr,eligible_both,70,41,41,0,0.4793103448275862,0.2680756395995551,0.612942612942613,-0.16440489432703007,0.9050586510263928,0.04878048780487805,28.0,0.40007456905818306,0.29654545996009407,,limited
official_full,leave_topic_out,sports,total_variation,eligible_both,70,41,41,0,0.6842105263157895,0.45369458128078816,0.8273637374860958,-0.06173913043478261,0.8986568986568988,0.024390243902439025,28.0,0.4321956890634683,0.45687079539303355,,limited
official_full,leave_topic_out,technology_ai,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,adjusted_pog,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,high_loss_lift,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,adjusted_loss_corr,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,leave_topic_out,technology_ai,total_variation,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,inclusive_global,climate_weather,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,climate_weather,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,climate_weather,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,climate_weather,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,climate_weather,adjusted_pog,eligible_both,70,41,41,0,0.7472747497219134,0.49310344827586206,0.8521739130434782,0.18883415435139575,0.9279609279609281,0.0,28.0,0.380231000928728,0.5852443400525406,,limited
official_full,inclusive_global,climate_weather,high_loss_lift,eligible_both,70,41,41,0,0.6756395995550614,0.49826086956521737,0.7909880619910589,-0.032858712484916515,0.8972218504714219,0.024390243902439025,28.0,0.4238690563465916,0.4520346543302067,,limited
official_full,inclusive_global,climate_weather,adjusted_loss_corr,eligible_both,70,41,41,0,0.6843478260869565,0.5478927203065135,0.7843478260869565,0.13636363636363635,0.8734912146676852,0.0,28.0,0.47527775906542047,0.43164044627459264,,limited
official_full,inclusive_global,climate_weather,total_variation,eligible_both,70,41,41,0,0.8328495034377388,0.6211822660098523,0.8764822134387352,0.3391304347826087,0.9368421052631579,0.0,28.0,0.5041619308477271,0.5676855664660543,,limited
official_full,inclusive_global,entertainment_culture,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,adjusted_pog,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,high_loss_lift,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,adjusted_loss_corr,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,entertainment_culture,total_variation,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,finance_economics,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,finance_economics,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,finance_economics,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,finance_economics,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,finance_economics,adjusted_pog,eligible_both,70,41,41,0,0.7124505928853755,0.6098901098901099,0.8009768009768011,0.0791304347826087,0.9293233082706767,0.0,28.0,0.47512136021914775,0.4083179104388012,,limited
official_full,inclusive_global,finance_economics,high_loss_lift,eligible_both,70,41,41,0,0.7408695652173913,0.4833059660645868,0.8557312252964426,-0.12648221343873517,0.9340175953079177,0.024390243902439025,28.0,0.5406453860184133,0.41456919790756536,,limited
official_full,inclusive_global,finance_economics,adjusted_loss_corr,eligible_both,70,41,41,0,0.6822660098522167,0.4678260869565217,0.8266178266178267,0.11190211345939935,0.9490469208211142,0.0,28.0,0.4682343971817656,0.4058279119254729,,limited
official_full,inclusive_global,finance_economics,total_variation,eligible_both,70,41,41,0,0.7575259989053094,0.6445969125214408,0.8330827067669173,0.3948832035595106,0.9456521739130435,0.0,28.0,0.5164192955894232,0.4935119638849911,,limited
official_full,inclusive_global,health_science,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,health_science,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,health_science,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,health_science,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,health_science,adjusted_pog,eligible_both,70,41,41,0,0.10777058279370953,-0.12436040044493885,0.39926739926739935,-0.49454432857012687,0.5363737486095663,0.34146341463414637,28.0,0.19651029470500136,0.2270576442527662,,limited
official_full,inclusive_global,health_science,high_loss_lift,eligible_both,70,21,21,0,,,,,,,,,,reportable_focal_model_count_21_below_reporting_min_30,insufficient
official_full,inclusive_global,health_science,adjusted_loss_corr,eligible_both,70,41,41,0,0.3439024390243902,0.15194660734149057,0.4012041598248495,-0.17018909899888768,0.803448275862069,0.0975609756097561,28.0,0.2814092411653387,0.2320909481580911,,limited
official_full,inclusive_global,health_science,total_variation,eligible_both,70,41,41,0,0.6191304347826087,0.4980237154150198,0.7709193245778612,-0.4209085933223865,0.9052631578947369,0.024390243902439025,28.0,0.38523790094808746,0.4442146487340175,,limited
official_full,inclusive_global,politics_conflict,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,politics_conflict,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,politics_conflict,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,politics_conflict,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,politics_conflict,adjusted_pog,eligible_both,70,41,41,0,0.6055003819709702,0.4339130434782609,0.7173382173382175,0.08429118773946362,0.8479853479853481,0.0,28.0,0.3975652897196354,0.41200341185993977,,limited
official_full,inclusive_global,politics_conflict,high_loss_lift,eligible_both,70,41,41,0,0.6307087440057425,0.5095652173913043,0.7814407814407816,0.13553113553113555,0.8913043478260869,0.0,28.0,0.45525578987785437,0.4286674269457627,,limited
official_full,inclusive_global,politics_conflict,adjusted_loss_corr,eligible_both,70,41,41,0,0.5878489326765189,0.49130434782608695,0.7412757973733584,0.043478260869565216,0.9034782608695652,0.0,28.0,0.4337705570960876,0.3861590950015023,,limited
official_full,inclusive_global,politics_conflict,total_variation,eligible_both,70,41,41,0,0.7844932844932846,0.6531620553359684,0.838827838827839,0.2484737484737485,0.929064039408867,0.0,28.0,0.5338755122565437,0.5124406161350207,,limited
official_full,inclusive_global,sports,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,sports,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,sports,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,sports,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,sports,adjusted_pog,eligible_both,70,41,41,0,0.5157894736842106,0.36354679802955664,0.6726874657909141,-0.2974308300395257,0.8211462450592886,0.12195121951219512,28.0,0.3407453617640131,0.33528025776232373,,limited
official_full,inclusive_global,sports,high_loss_lift,eligible_both,70,41,41,0,0.5155993431855501,0.3798420727437909,0.6115399758654538,-0.03112090040605222,0.8035927079850506,0.04878048780487805,28.0,0.37046650774280465,0.3485619951545346,,limited
official_full,inclusive_global,sports,adjusted_loss_corr,eligible_both,70,41,41,0,0.5973913043478261,0.45553359683794464,0.7269565217391304,0.0153503893214683,0.9472140762463341,0.0,28.0,0.4428872976218744,0.3929150795004454,,limited
official_full,inclusive_global,sports,total_variation,eligible_both,70,41,41,0,0.7503052503052504,0.5428571428571428,0.8776418242491659,0.17739130434782607,0.9267399267399269,0.0,28.0,0.5220597034083405,0.5091805890586378,,limited
official_full,inclusive_global,technology_ai,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,adjusted_pog,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,high_loss_lift,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,adjusted_loss_corr,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
official_full,inclusive_global,technology_ai,total_variation,eligible_both,70,3,3,0,,,,,,,,,,reportable_focal_model_count_3_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,climate_weather,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,climate_weather,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,climate_weather,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,climate_weather,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,climate_weather,adjusted_pog,eligible_both,70,41,41,0,0.4169595110771581,0.15980573543015728,0.5995115995115996,-0.05199781061850028,0.8112648221343873,0.024390243902439025,28.0,0.28177729447473265,0.38008813281410125,,limited
seven_topic_union,leave_topic_out,climate_weather,high_loss_lift,eligible_both,70,41,41,0,0.4496240601503759,0.2766798418972332,0.6187683284457477,-0.011741683252130342,0.7967741935483871,0.024390243902439025,28.0,0.328976550478476,0.32026672514477394,,limited
seven_topic_union,leave_topic_out,climate_weather,adjusted_loss_corr,eligible_both,70,41,41,0,0.4181718664477286,0.13771023648937075,0.524812030075188,-0.23122529644268774,0.785190615835777,0.07317073170731707,28.0,0.32823351801528955,0.2814944511126908,,limited
seven_topic_union,leave_topic_out,climate_weather,total_variation,eligible_both,70,41,41,0,0.6514041514041515,0.341642843529636,0.7704347826086957,-0.24969474969474972,0.8991935483870968,0.07317073170731707,28.0,0.40403600851778565,0.4342925847446694,,limited
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,total_variation,eligible_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,finance_economics,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,eligible_both,70,41,41,0,0.3852216748768473,0.19868035190615832,0.5424192665571976,-0.14812601383078627,0.7443478260869565,0.14634146341463414,28.0,0.28620996746799054,0.2664678506572337,,limited
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,eligible_both,70,41,41,0,0.4504652435686919,0.1384783798576902,0.6538375973303672,-0.29545454545454547,0.8369060471705132,0.0975609756097561,28.0,0.3780215861730624,0.2964476668612406,,limited
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,eligible_both,70,41,41,0,0.42612942612942617,0.18608695652173912,0.6622914349276976,-0.09543937708565074,0.8885630498533723,0.04878048780487805,28.0,0.3718876975504759,0.26785978249392883,,limited
seven_topic_union,leave_topic_out,finance_economics,total_variation,eligible_both,70,41,41,0,0.5988235294117648,0.35103785103785107,0.7147826086956521,0.014285714285714285,0.8913043478260869,0.0,28.0,0.39048458316751,0.3921919543870763,,limited
seven_topic_union,leave_topic_out,health_science,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,health_science,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,health_science,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,health_science,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,health_science,adjusted_pog,eligible_both,70,41,41,0,0.0818686401480111,-0.1672368976931174,0.3776683087027915,-0.5422112518058018,0.49944382647385993,0.3902439024390244,28.0,0.18173967379830855,0.22217255644084913,,limited
seven_topic_union,leave_topic_out,health_science,high_loss_lift,eligible_both,70,21,21,0,,,,,,,,,,reportable_focal_model_count_21_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,health_science,adjusted_loss_corr,eligible_both,70,41,41,0,0.25592885375494073,0.09677419354838712,0.3583638583638584,-0.2209121245828699,0.6902255639097744,0.1951219512195122,28.0,0.25064374178902277,0.20467997984044195,,limited
seven_topic_union,leave_topic_out,health_science,total_variation,eligible_both,70,41,41,0,0.5787586442414411,0.3805504162812211,0.6990231990231991,-0.6190476190476192,0.8449413489736068,0.024390243902439025,28.0,0.34405800304388234,0.38742412201975746,,limited
seven_topic_union,leave_topic_out,politics_conflict,adjusted_pog,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,politics_conflict,high_loss_lift,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,politics_conflict,adjusted_loss_corr,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,politics_conflict,total_variation,near_bi_both,70,0,0,0,,,,,,,,,,reportable_focal_model_count_0_below_reporting_min_30,insufficient
