global_scope,comparison_mode,topic_id,metric_id,sample_id,n_pair_universe,n_sample_pairs,n_defined_pairs,spearman,pearson,dependent_top_jaccard,complementary_top_jaccard,dependency_persistence_global_to_topic,dependency_persistence_topic_to_global,complementarity_persistence_global_to_topic,complementarity_persistence_topic_to_global,dependency_to_complementarity_global_to_topic,dependency_to_complementarity_topic_to_global,quartile_transition_counts,reason,interpretation_status
seven_topic_union,leave_topic_out,climate_weather,high_loss_lift,eligible_both,34453,11327,11327,0.4253444059476772,0.6078385763707069,0.3713386589203583,0.27424071991001125,0.5416666666666666,0.5414754677020825,0.4304378531073446,0.4304378531073446,0.12076271186440678,0.09601129544652312,"{""Q1->Q1"":1219,""Q1->Q2"":773,""Q1->Q3"":568,""Q1->Q4"":272,""Q2->Q1"":751,""Q2->Q2"":877,""Q2->Q3"":857,""Q2->Q4"":347,""Q3->Q1"":520,""Q3->Q2"":769,""Q3->Q3"":862,""Q3->Q4"":680,""Q4->Q1"":342,""Q4->Q2"":413,""Q4->Q3"":543,""Q4->Q4"":1534}",,headline
seven_topic_union,leave_topic_out,climate_weather,adjusted_loss_corr,eligible_both,34453,11327,11327,0.4263890184906867,0.5129117424012933,0.33987701040681173,0.26768128916741274,0.5074152542372882,0.507236145428874,0.422316384180791,0.422316384180791,0.08509887005649718,0.12354394634662902,"{""Q1->Q1"":1196,""Q1->Q2"":800,""Q1->Q3"":486,""Q1->Q4"":350,""Q2->Q1"":821,""Q2->Q2"":828,""Q2->Q3"":764,""Q2->Q4"":419,""Q3->Q1"":574,""Q3->Q2"":790,""Q3->Q3"":840,""Q3->Q4"":627,""Q4->Q1"":241,""Q4->Q2"":413,""Q4->Q3"":741,""Q4->Q4"":1437}",,headline
official_full,leave_topic_out,entertainment_culture,adjusted_pog,near_bi_both,34453,53,53,0.3885663602644735,0.4513729810676285,0.23809523809523808,0.2727272727272727,0.38461538461538464,0.38461538461538464,0.42857142857142855,0.42857142857142855,0.0,0.3076923076923077,"{""Q1->Q1"":6,""Q1->Q2"":3,""Q1->Q3"":1,""Q1->Q4"":4,""Q2->Q1"":5,""Q2->Q2"":3,""Q2->Q3"":5,""Q2->Q4"":0,""Q3->Q1"":3,""Q3->Q2"":3,""Q3->Q3"":3,""Q3->Q4"":4,""Q4->Q1"":0,""Q4->Q2"":4,""Q4->Q3"":4,""Q4->Q4"":5}",,limited
official_full,leave_topic_out,entertainment_culture,high_loss_lift,near_bi_both,34453,53,17,,,,,,,,,,,"{""Q1->Q1"":3,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":3,""Q2->Q2"":1,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":3,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":2,""Q4->Q4"":1}",defined_count_17_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,adjusted_loss_corr,near_bi_both,34453,53,53,0.38155136268343814,0.3179542831461737,0.4444444444444444,0.21739130434782608,0.6153846153846154,0.6153846153846154,0.35714285714285715,0.35714285714285715,0.07692307692307693,0.07692307692307693,"{""Q1->Q1"":5,""Q1->Q2"":5,""Q1->Q3"":3,""Q1->Q4"":1,""Q2->Q1"":4,""Q2->Q2"":4,""Q2->Q3"":3,""Q2->Q4"":2,""Q3->Q1"":4,""Q3->Q2"":3,""Q3->Q3"":4,""Q3->Q4"":2,""Q4->Q1"":1,""Q4->Q2"":1,""Q4->Q3"":3,""Q4->Q4"":8}",,limited
official_full,leave_topic_out,entertainment_culture,adjusted_pog,eligible_both,34453,198,198,0.2790904221151907,0.25407647566725755,0.25,0.26582278481012656,0.4,0.4,0.42,0.42,0.06,0.14,"{""Q1->Q1"":21,""Q1->Q2"":11,""Q1->Q3"":11,""Q1->Q4"":7,""Q2->Q1"":12,""Q2->Q2"":12,""Q2->Q3"":12,""Q2->Q4"":13,""Q3->Q1"":14,""Q3->Q2"":13,""Q3->Q3"":12,""Q3->Q4"":10,""Q4->Q1"":3,""Q4->Q2"":13,""Q4->Q3"":14,""Q4->Q4"":20}",,headline
official_full,leave_topic_out,entertainment_culture,high_loss_lift,eligible_both,34453,198,92,0.5150415308935148,0.28348151932001964,0.29411764705882354,0.4117647058823529,0.43478260869565216,0.47619047619047616,0.6086956521739131,0.56,0.0,0.0,"{""Q1->Q1"":14,""Q1->Q2"":2,""Q1->Q3"":7,""Q1->Q4"":0,""Q2->Q1"":9,""Q2->Q2"":6,""Q2->Q3"":6,""Q2->Q4"":2,""Q3->Q1"":2,""Q3->Q2"":7,""Q3->Q3"":5,""Q3->Q4"":9,""Q4->Q1"":0,""Q4->Q2"":4,""Q4->Q3"":9,""Q4->Q4"":10}",,limited
official_full,leave_topic_out,entertainment_culture,adjusted_loss_corr,eligible_both,34453,198,198,0.11745931627063175,0.07479834309377968,0.19047619047619047,0.17647058823529413,0.32,0.32,0.3,0.3,0.18,0.2,"{""Q1->Q1"":15,""Q1->Q2"":10,""Q1->Q3"":15,""Q1->Q4"":10,""Q2->Q1"":13,""Q2->Q2"":15,""Q2->Q3"":10,""Q2->Q4"":11,""Q3->Q1"":13,""Q3->Q2"":15,""Q3->Q3"":8,""Q3->Q4"":13,""Q4->Q1"":9,""Q4->Q2"":9,""Q4->Q3"":16,""Q4->Q4"":16}",,headline
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,near_bi_both,34453,54,54,0.25725176291214025,0.3133278680614201,0.21739130434782608,0.21739130434782608,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.2857142857142857,"{""Q1->Q1"":5,""Q1->Q2"":2,""Q1->Q3"":3,""Q1->Q4"":4,""Q2->Q1"":5,""Q2->Q2"":5,""Q2->Q3"":2,""Q2->Q4"":1,""Q3->Q1"":3,""Q3->Q2"":3,""Q3->Q3"":3,""Q3->Q4"":4,""Q4->Q1"":1,""Q4->Q2"":3,""Q4->Q3"":5,""Q4->Q4"":5}",,limited
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,near_bi_both,34453,54,16,,,,,,,,,,,"{""Q1->Q1"":2,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":3,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":2,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":2,""Q4->Q4"":1}",defined_count_16_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,near_bi_both,34453,54,54,0.37922622450924337,0.29007724295812937,0.4,0.21739130434782608,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.07142857142857142,"{""Q1->Q1"":5,""Q1->Q2"":5,""Q1->Q3"":3,""Q1->Q4"":1,""Q2->Q1"":5,""Q2->Q2"":2,""Q2->Q3"":4,""Q2->Q4"":2,""Q3->Q1"":3,""Q3->Q2"":3,""Q3->Q3"":4,""Q3->Q4"":3,""Q4->Q1"":1,""Q4->Q2"":3,""Q4->Q3"":2,""Q4->Q4"":8}",,limited
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,eligible_both,34453,198,198,0.26845270808743,0.24008497557056546,0.25,0.28205128205128205,0.4,0.4,0.44,0.44,0.06,0.12,"{""Q1->Q1"":22,""Q1->Q2"":10,""Q1->Q3"":12,""Q1->Q4"":6,""Q2->Q1"":11,""Q2->Q2"":13,""Q2->Q3"":11,""Q2->Q4"":14,""Q3->Q1"":14,""Q3->Q2"":13,""Q3->Q3"":12,""Q3->Q4"":10,""Q4->Q1"":3,""Q4->Q2"":13,""Q4->Q3"":14,""Q4->Q4"":20}",,headline
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,eligible_both,34453,198,92,0.4697242408751703,0.253973841588099,0.29411764705882354,0.37142857142857144,0.43478260869565216,0.47619047619047616,0.5652173913043478,0.52,0.0,0.0,"{""Q1->Q1"":13,""Q1->Q2"":2,""Q1->Q3"":8,""Q1->Q4"":0,""Q2->Q1"":9,""Q2->Q2"":5,""Q2->Q3"":6,""Q2->Q4"":3,""Q3->Q1"":3,""Q3->Q2"":8,""Q3->Q3"":4,""Q3->Q4"":8,""Q4->Q1"":0,""Q4->Q2"":4,""Q4->Q3"":9,""Q4->Q4"":10}",,limited
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,eligible_both,34453,198,198,0.07999155908754665,0.04760977325962664,0.17647058823529413,0.14942528735632185,0.3,0.3,0.26,0.26,0.2,0.22,"{""Q1->Q1"":13,""Q1->Q2"":9,""Q1->Q3"":17,""Q1->Q4"":11,""Q2->Q1"":15,""Q2->Q2"":16,""Q2->Q3"":8,""Q2->Q4"":10,""Q3->Q1"":12,""Q3->Q2"":15,""Q3->Q3"":8,""Q3->Q4"":14,""Q4->Q1"":10,""Q4->Q2"":9,""Q4->Q3"":16,""Q4->Q4"":15}",,headline
official_full,leave_topic_out,finance_economics,adjusted_pog,near_bi_both,34453,1321,1321,0.5984293212441182,0.6313581786462764,0.4072494669509595,0.340080971659919,0.5787878787878787,0.5787878787878787,0.5075528700906344,0.5075528700906344,0.03636363636363636,0.05454545454545454,"{""Q1->Q1"":168,""Q1->Q2"":93,""Q1->Q3"":52,""Q1->Q4"":18,""Q2->Q1"":107,""Q2->Q2"":107,""Q2->Q3"":75,""Q2->Q4"":41,""Q3->Q1"":44,""Q3->Q2"":92,""Q3->Q3"":114,""Q3->Q4"":80,""Q4->Q1"":12,""Q4->Q2"":38,""Q4->Q3"":89,""Q4->Q4"":191}",,headline
official_full,leave_topic_out,finance_economics,high_loss_lift,near_bi_both,34453,1321,1321,0.4582614742162455,0.5940949171694035,0.3836477987421384,0.24202626641651032,0.5545454545454546,0.5545454545454546,0.38972809667673713,0.38972809667673713,0.11818181818181818,0.06666666666666667,"{""Q1->Q1"":129,""Q1->Q2"":106,""Q1->Q3"":74,""Q1->Q4"":22,""Q2->Q1"":96,""Q2->Q2"":98,""Q2->Q3"":101,""Q2->Q4"":35,""Q3->Q1"":67,""Q3->Q2"":77,""Q3->Q3"":96,""Q3->Q4"":90,""Q4->Q1"":39,""Q4->Q2"":49,""Q4->Q3"":59,""Q4->Q4"":183}",,headline
official_full,leave_topic_out,finance_economics,adjusted_loss_corr,near_bi_both,34453,1321,1321,0.5154952158485077,0.6410715501848463,0.3778705636743215,0.290448343079922,0.5484848484848485,0.5484848484848485,0.4501510574018127,0.4501510574018127,0.06060606060606061,0.08181818181818182,"{""Q1->Q1"":149,""Q1->Q2"":88,""Q1->Q3"":67,""Q1->Q4"":27,""Q2->Q1"":99,""Q2->Q2"":114,""Q2->Q3"":84,""Q2->Q4"":33,""Q3->Q1"":63,""Q3->Q2"":76,""Q3->Q3"":102,""Q3->Q4"":89,""Q4->Q1"":20,""Q4->Q2"":52,""Q4->Q3"":77,""Q4->Q4"":181}",,headline
official_full,leave_topic_out,finance_economics,adjusted_pog,eligible_both,34453,11327,11327,0.42269689162781837,0.4507941626933261,0.3150684931506849,0.27195149337525265,0.4791666666666667,0.4791666666666667,0.4276129943502825,0.4276129943502825,0.07838983050847458,0.1182909604519774,"{""Q1->Q1"":1211,""Q1->Q2"":752,""Q1->Q3"":534,""Q1->Q4"":335,""Q2->Q1"":841,""Q2->Q2"":832,""Q2->Q3"":703,""Q2->Q4"":456,""Q3->Q1"":558,""Q3->Q2"":728,""Q3->Q3"":861,""Q3->Q4"":684,""Q4->Q1"":222,""Q4->Q2"":520,""Q4->Q3"":733,""Q4->Q4"":1357}",,headline
official_full,leave_topic_out,finance_economics,high_loss_lift,eligible_both,34453,11327,11327,0.41236044240519953,0.6351410621242982,0.3605572904155657,0.2553191489361702,0.5300141242937854,0.5300141242937854,0.4067796610169492,0.4067796610169492,0.1239406779661017,0.08686440677966102,"{""Q1->Q1"":1152,""Q1->Q2"":799,""Q1->Q3"":635,""Q1->Q4"":246,""Q2->Q1"":728,""Q2->Q2"":929,""Q2->Q3"":829,""Q2->Q4"":346,""Q3->Q1"":601,""Q3->Q2"":665,""Q3->Q3"":826,""Q3->Q4"":739,""Q4->Q1"":351,""Q4->Q2"":439,""Q4->Q3"":541,""Q4->Q4"":1501}",,headline
official_full,leave_topic_out,finance_economics,adjusted_loss_corr,eligible_both,34453,11327,11327,0.47178737074930577,0.584547728387946,0.3567321514135122,0.2999770484278173,0.5259625574002119,0.525776836158192,0.4615112994350282,0.4615112994350282,0.06993995054750972,0.09887005649717515,"{""Q1->Q1"":1307,""Q1->Q2"":732,""Q1->Q3"":513,""Q1->Q4"":280,""Q2->Q1"":780,""Q2->Q2"":849,""Q2->Q3"":786,""Q2->Q4"":417,""Q3->Q1"":547,""Q3->Q2"":779,""Q3->Q3"":860,""Q3->Q4"":646,""Q4->Q1"":198,""Q4->Q2"":472,""Q4->Q3"":672,""Q4->Q4"":1489}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,near_bi_both,34453,1320,1320,0.59762737669026,0.6222072152169998,0.41025641025641024,0.32796780684104626,0.5818181818181818,0.5818181818181818,0.49393939393939396,0.49393939393939396,0.03636363636363636,0.05454545454545454,"{""Q1->Q1"":163,""Q1->Q2"":94,""Q1->Q3"":55,""Q1->Q4"":18,""Q2->Q1"":109,""Q2->Q2"":109,""Q2->Q3"":69,""Q2->Q4"":43,""Q3->Q1"":46,""Q3->Q2"":97,""Q3->Q3"":110,""Q3->Q4"":77,""Q4->Q1"":12,""Q4->Q2"":30,""Q4->Q3"":96,""Q4->Q4"":192}",,headline
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,near_bi_both,34453,1320,1320,0.4544459534603896,0.6276561772683624,0.3836477987421384,0.2595419847328244,0.5545454545454546,0.5545454545454546,0.4121212121212121,0.4121212121212121,0.11515151515151516,0.08484848484848485,"{""Q1->Q1"":136,""Q1->Q2"":98,""Q1->Q3"":68,""Q1->Q4"":28,""Q2->Q1"":94,""Q2->Q2"":106,""Q2->Q3"":100,""Q2->Q4"":30,""Q3->Q1"":62,""Q3->Q2"":78,""Q3->Q3"":101,""Q3->Q4"":89,""Q4->Q1"":38,""Q4->Q2"":48,""Q4->Q3"":61,""Q4->Q4"":183}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,near_bi_both,34453,1320,1320,0.5010607762591227,0.6401724060429035,0.3983050847457627,0.2815533980582524,0.5696969696969697,0.5696969696969697,0.4393939393939394,0.4393939393939394,0.0696969696969697,0.07878787878787878,"{""Q1->Q1"":145,""Q1->Q2"":88,""Q1->Q3"":71,""Q1->Q4"":26,""Q2->Q1"":93,""Q2->Q2"":121,""Q2->Q3"":82,""Q2->Q4"":34,""Q3->Q1"":69,""Q3->Q2"":77,""Q3->Q3"":102,""Q3->Q4"":82,""Q4->Q1"":23,""Q4->Q2"":44,""Q4->Q3"":75,""Q4->Q4"":188}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,eligible_both,34453,11327,11327,0.4108020418575645,0.44011450071718716,0.30959537572254336,0.26711409395973157,0.4728107344632768,0.4728107344632768,0.4216101694915254,0.4216101694915254,0.08192090395480225,0.12217514124293785,"{""Q1->Q1"":1194,""Q1->Q2"":756,""Q1->Q3"":536,""Q1->Q4"":346,""Q2->Q1"":833,""Q2->Q2"":820,""Q2->Q3"":710,""Q2->Q4"":469,""Q3->Q1"":573,""Q3->Q2"":732,""Q3->Q3"":848,""Q3->Q4"":678,""Q4->Q1"":232,""Q4->Q2"":524,""Q4->Q3"":737,""Q4->Q4"":1339}",,headline
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,eligible_both,34453,11327,11327,0.419048953963964,0.6439118892393949,0.36547733847637415,0.25442869796279893,0.5353107344632768,0.5353107344632768,0.40557712672079066,0.4057203389830508,0.11793785310734463,0.09463276836158192,"{""Q1->Q1"":1149,""Q1->Q2"":789,""Q1->Q3"":627,""Q1->Q4"":268,""Q2->Q1"":736,""Q2->Q2"":930,""Q2->Q3"":828,""Q2->Q4"":337,""Q3->Q1"":613,""Q3->Q2"":681,""Q3->Q3"":826,""Q3->Q4"":711,""Q4->Q1"":334,""Q4->Q2"":432,""Q4->Q3"":550,""Q4->Q4"":1516}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,eligible_both,34453,11327,11327,0.4812214831605763,0.5969509226365065,0.36153846153846153,0.3062730627306273,0.5310734463276836,0.5310734463276836,0.4689265536723164,0.4689265536723164,0.06885593220338983,0.09851694915254237,"{""Q1->Q1"":1328,""Q1->Q2"":705,""Q1->Q3"":520,""Q1->Q4"":279,""Q2->Q1"":775,""Q2->Q2"":895,""Q2->Q3"":759,""Q2->Q4"":403,""Q3->Q1"":534,""Q3->Q2"":776,""Q3->Q3"":875,""Q3->Q4"":646,""Q4->Q1"":195,""Q4->Q2"":456,""Q4->Q3"":677,""Q4->Q4"":1504}",,headline
official_full,leave_topic_out,health_science,adjusted_pog,near_bi_both,34453,1423,1423,0.3962728717800844,0.3482596313961601,0.24041811846689895,0.2764811490125673,0.38764044943820225,0.38764044943820225,0.43258426966292135,0.43380281690140843,0.11235955056179775,0.10112359550561797,"{""Q1->Q1"":154,""Q1->Q2"":113,""Q1->Q3"":53,""Q1->Q4"":36,""Q2->Q1"":104,""Q2->Q2"":92,""Q2->Q3"":78,""Q2->Q4"":82,""Q3->Q1"":57,""Q3->Q2"":93,""Q3->Q3"":105,""Q3->Q4"":100,""Q4->Q1"":40,""Q4->Q2"":59,""Q4->Q3"":119,""Q4->Q4"":138}",,headline
official_full,leave_topic_out,health_science,high_loss_lift,near_bi_both,34453,1423,288,0.2796550405496835,0.12753785110669927,0.25,0.23952095808383234,0.3972602739726027,0.4027777777777778,0.5555555555555556,0.2962962962962963,0.3424657534246575,0.1527777777777778,"{""Q1->Q1"":40,""Q1->Q2"":1,""Q1->Q3"":20,""Q1->Q4"":11,""Q2->Q1"":40,""Q2->Q2"":5,""Q2->Q3"":22,""Q2->Q4"":5,""Q3->Q1"":30,""Q3->Q2"":3,""Q3->Q3"":11,""Q3->Q4"":27,""Q4->Q1"":25,""Q4->Q2"":0,""Q4->Q3"":19,""Q4->Q4"":29}",,headline
official_full,leave_topic_out,health_science,adjusted_loss_corr,near_bi_both,34453,1423,1423,0.15251662859466433,0.17494655233382597,0.21331058020477817,0.16721311475409836,0.351123595505618,0.352112676056338,0.28651685393258425,0.28651685393258425,0.18258426966292135,0.2140845070422535,"{""Q1->Q1"":102,""Q1->Q2"":91,""Q1->Q3"":87,""Q1->Q4"":76,""Q2->Q1"":105,""Q2->Q2"":96,""Q2->Q3"":91,""Q2->Q4"":64,""Q3->Q1"":84,""Q3->Q2"":91,""Q3->Q3"":90,""Q3->Q4"":90,""Q4->Q1"":65,""Q4->Q2"":77,""Q4->Q3"":89,""Q4->Q4"":125}",,headline
official_full,leave_topic_out,health_science,adjusted_pog,eligible_both,34453,11327,11327,0.2762770186953524,0.24920877459722782,0.23479398299542184,0.2267706302794022,0.3802966101694915,0.3802966101694915,0.3697033898305085,0.3697033898305085,0.1338276836158192,0.17372881355932204,"{""Q1->Q1"":1047,""Q1->Q2"":775,""Q1->Q3"":518,""Q1->Q4"":492,""Q2->Q1"":827,""Q2->Q2"":852,""Q2->Q3"":641,""Q2->Q4"":512,""Q3->Q1"":579,""Q3->Q2"":713,""Q3->Q3"":788,""Q3->Q4"":751,""Q4->Q1"":379,""Q4->Q2"":492,""Q4->Q3"":884,""Q4->Q4"":1077}",,headline
official_full,leave_topic_out,health_science,high_loss_lift,eligible_both,34453,11327,3548,0.11708362144703369,0.28728195719931204,0.2848879248011569,0.1829465731246627,0.44419391206313413,0.44269662921348313,0.38218714768883877,0.2597701149425287,0.4487034949267193,0.14382022471910114,"{""Q1->Q1"":339,""Q1->Q2"":116,""Q1->Q3"":304,""Q1->Q4"":128,""Q2->Q1"":249,""Q2->Q2"":152,""Q2->Q3"":315,""Q2->Q4"":171,""Q3->Q1"":319,""Q3->Q2"":147,""Q3->Q3"":224,""Q3->Q4"":197,""Q4->Q1"":398,""Q4->Q2"":37,""Q4->Q3"":58,""Q4->Q4"":394}",,headline
