topic_a,topic_b,metric_id,sample_id,n_pair_universe,n_sample_pairs,n_defined_pairs,spearman,pearson,dependent_top_jaccard,complementary_top_jaccard,dependency_persistence_a_to_b,dependency_persistence_b_to_a,complementarity_persistence_a_to_b,complementarity_persistence_b_to_a,dependency_to_complementarity_a_to_b,dependency_to_complementarity_b_to_a,quartile_transition_counts,reason,interpretation_status
climate_weather,health_science,adjusted_loss_corr,eligible_both,35245,11612,11612,0.13355967874415656,0.14991701768913487,0.19121871153057038,0.1887796887796888,0.32104719255942127,0.32104719255942127,0.3176024801929039,0.3176024801929039,0.17258008956252152,0.231484671029969,"{""Q1->Q1"":922,""Q1->Q2"":694,""Q1->Q3"":615,""Q1->Q4"":672,""Q2->Q1"":774,""Q2->Q2"":792,""Q2->Q3"":707,""Q2->Q4"":630,""Q3->Q1"":706,""Q3->Q2"":715,""Q3->Q3"":813,""Q3->Q4"":669,""Q4->Q1"":501,""Q4->Q2"":702,""Q4->Q3"":768,""Q4->Q4"":932}",,headline
climate_weather,politics_conflict,adjusted_pog,near_bi_both,35245,1097,1097,0.5538883031099705,0.5194091091940586,0.3268765133171913,0.30952380952380953,0.4927007299270073,0.4927007299270073,0.4727272727272727,0.4727272727272727,0.08394160583941605,0.04744525547445255,"{""Q1->Q1"":130,""Q1->Q2"":89,""Q1->Q3"":43,""Q1->Q4"":13,""Q2->Q1"":92,""Q2->Q2"":85,""Q2->Q3"":64,""Q2->Q4"":33,""Q3->Q1"":30,""Q3->Q2"":65,""Q3->Q3"":86,""Q3->Q4"":93,""Q4->Q1"":23,""Q4->Q2"":35,""Q4->Q3"":81,""Q4->Q4"":135}",,headline
climate_weather,politics_conflict,high_loss_lift,near_bi_both,35245,1097,1097,0.4193019994040156,0.5349935049104716,0.3173076923076923,0.23648648648648649,0.48175182481751827,0.48175182481751827,0.38321167883211676,0.38181818181818183,0.08759124087591241,0.09854014598540146,"{""Q1->Q1"":105,""Q1->Q2"":74,""Q1->Q3"":68,""Q1->Q4"":27,""Q2->Q1"":99,""Q2->Q2"":95,""Q2->Q3"":51,""Q2->Q4"":30,""Q3->Q1"":47,""Q3->Q2"":62,""Q3->Q3"":80,""Q3->Q4"":85,""Q4->Q1"":24,""Q4->Q2"":43,""Q4->Q3"":75,""Q4->Q4"":132}",,headline
climate_weather,politics_conflict,adjusted_loss_corr,near_bi_both,35245,1097,1097,0.3798837847241004,0.5070035064758219,0.3204819277108434,0.2528473804100228,0.4854014598540146,0.4854014598540146,0.4036363636363636,0.4036363636363636,0.10948905109489052,0.12043795620437957,"{""Q1->Q1"":111,""Q1->Q2"":80,""Q1->Q3"":51,""Q1->Q4"":33,""Q2->Q1"":76,""Q2->Q2"":79,""Q2->Q3"":77,""Q2->Q4"":42,""Q3->Q1"":58,""Q3->Q2"":67,""Q3->Q3"":83,""Q3->Q4"":66,""Q4->Q1"":30,""Q4->Q2"":48,""Q4->Q3"":63,""Q4->Q4"":133}",,headline
climate_weather,politics_conflict,adjusted_pog,eligible_both,35245,11612,11612,0.3501408637839876,0.36730780199201846,0.23500638026371756,0.2665212649945474,0.38050964187327824,0.3806407165001722,0.42079889807162535,0.42094385118842575,0.10778236914600552,0.1364106097140889,"{""Q1->Q1"":1222,""Q1->Q2"":781,""Q1->Q3"":505,""Q1->Q4"":396,""Q2->Q1"":858,""Q2->Q2"":824,""Q2->Q3"":640,""Q2->Q4"":580,""Q3->Q1"":510,""Q3->Q2"":666,""Q3->Q3"":904,""Q3->Q4"":822,""Q4->Q1"":313,""Q4->Q2"":632,""Q4->Q3"":854,""Q4->Q4"":1105}",,headline
climate_weather,politics_conflict,high_loss_lift,eligible_both,35245,11612,11612,0.28867559047311153,0.4519653992787337,0.3003359462486002,0.2174460054518767,0.46193592834998276,0.46193592834998276,0.35721667240785393,0.35721667240785393,0.1350327247674819,0.17774715811229763,"{""Q1->Q1"":1037,""Q1->Q2"":650,""Q1->Q3"":700,""Q1->Q4"":516,""Q2->Q1"":877,""Q2->Q2"":879,""Q2->Q3"":669,""Q2->Q4"":483,""Q3->Q1"":597,""Q3->Q2"":1004,""Q3->Q3"":734,""Q3->Q4"":563,""Q4->Q1"":392,""Q4->Q2"":370,""Q4->Q3"":800,""Q4->Q4"":1341}",,headline
climate_weather,politics_conflict,adjusted_loss_corr,eligible_both,35245,11612,11612,0.3042957176052385,0.3885833789786541,0.29540383757251226,0.20256835128417564,0.45607991732690323,0.45607991732690323,0.3368928694454013,0.3368928694454013,0.15191181536341716,0.1339993110575267,"{""Q1->Q1"":978,""Q1->Q2"":892,""Q1->Q3"":644,""Q1->Q4"":389,""Q2->Q1"":803,""Q2->Q2"":843,""Q2->Q3"":750,""Q2->Q4"":507,""Q3->Q1"":681,""Q3->Q2"":659,""Q3->Q3"":880,""Q3->Q4"":683,""Q4->Q1"":441,""Q4->Q2"":509,""Q4->Q3"":629,""Q4->Q4"":1324}",,headline
climate_weather,sports,adjusted_pog,near_bi_both,35245,724,724,0.42131321943449623,0.3900146844134271,0.4775510204081633,0.2354948805460751,0.6464088397790055,0.6464088397790055,0.3812154696132597,0.3812154696132597,0.12154696132596685,0.06629834254143646,"{""Q1->Q1"":69,""Q1->Q2"":56,""Q1->Q3"":44,""Q1->Q4"":12,""Q2->Q1"":47,""Q2->Q2"":58,""Q2->Q3"":71,""Q2->Q4"":5,""Q3->Q1"":43,""Q3->Q2"":46,""Q3->Q3"":45,""Q3->Q4"":47,""Q4->Q1"":22,""Q4->Q2"":21,""Q4->Q3"":21,""Q4->Q4"":117}",,headline
climate_weather,sports,high_loss_lift,near_bi_both,35245,724,724,0.2375936971623233,0.3123788964521048,0.2692307692307692,0.19078947368421054,0.4230769230769231,0.425414364640884,0.32044198895027626,0.32044198895027626,0.25824175824175827,0.08839779005524862,"{""Q1->Q1"":58,""Q1->Q2"":50,""Q1->Q3"":57,""Q1->Q4"":16,""Q2->Q1"":45,""Q2->Q2"":73,""Q2->Q3"":39,""Q2->Q4"":25,""Q3->Q1"":31,""Q3->Q2"":34,""Q3->Q3"":51,""Q3->Q4"":63,""Q4->Q1"":47,""Q4->Q2"":24,""Q4->Q3"":34,""Q4->Q4"":77}",,headline
climate_weather,sports,adjusted_loss_corr,near_bi_both,35245,724,724,0.30975478872801465,0.4402306863000565,0.326007326007326,0.21070234113712374,0.49171270718232046,0.49171270718232046,0.34806629834254144,0.34806629834254144,0.11602209944751381,0.1270718232044199,"{""Q1->Q1"":63,""Q1->Q2"":51,""Q1->Q3"":44,""Q1->Q4"":23,""Q2->Q1"":52,""Q2->Q2"":40,""Q2->Q3"":46,""Q2->Q4"":45,""Q3->Q1"":45,""Q3->Q2"":54,""Q3->Q3"":56,""Q3->Q4"":24,""Q4->Q1"":21,""Q4->Q2"":36,""Q4->Q3"":35,""Q4->Q4"":89}",,headline
climate_weather,sports,adjusted_pog,eligible_both,35245,11612,11612,0.1237815967216066,0.09132076329076108,0.204022392701638,0.16817541742104206,0.33884297520661155,0.33895969686531174,0.2878787878787879,0.2879779538408543,0.20833333333333334,0.23734068205304856,"{""Q1->Q1"":836,""Q1->Q2"":677,""Q1->Q3"":702,""Q1->Q4"":689,""Q2->Q1"":842,""Q2->Q2"":804,""Q2->Q3"":768,""Q2->Q4"":488,""Q3->Q1"":620,""Q3->Q2"":754,""Q3->Q3"":786,""Q3->Q4"":742,""Q4->Q1"":605,""Q4->Q2"":668,""Q4->Q3"":647,""Q4->Q4"":984}",,headline
climate_weather,sports,high_loss_lift,eligible_both,35245,11612,11612,0.221424303305401,0.29004555097529855,0.2515628368182798,0.22437789962041332,0.4019979331725801,0.4019979331725801,0.3665173957974509,0.3665173957974509,0.18911470892180504,0.19738201860144677,"{""Q1->Q1"":1064,""Q1->Q2"":715,""Q1->Q3"":551,""Q1->Q4"":573,""Q2->Q1"":750,""Q2->Q2"":829,""Q2->Q3"":820,""Q2->Q4"":509,""Q3->Q1"":540,""Q3->Q2"":830,""Q3->Q3"":874,""Q3->Q4"":654,""Q4->Q1"":549,""Q4->Q2"":529,""Q4->Q3"":658,""Q4->Q4"":1167}",,headline
climate_weather,sports,adjusted_loss_corr,eligible_both,35245,11612,11612,0.2902086942292606,0.35755622805729453,0.2712940661265601,0.22722468822659056,0.42679986221150534,0.42679986221150534,0.37030657940062006,0.37030657940062006,0.15156734412676542,0.16052359627971063,"{""Q1->Q1"":1075,""Q1->Q2"":728,""Q1->Q3"":634,""Q1->Q4"":466,""Q2->Q1"":793,""Q2->Q2"":854,""Q2->Q3"":741,""Q2->Q4"":515,""Q3->Q1"":595,""Q3->Q2"":785,""Q3->Q3"":840,""Q3->Q4"":683,""Q4->Q1"":440,""Q4->Q2"":536,""Q4->Q3"":688,""Q4->Q4"":1239}",,headline
climate_weather,technology_ai,adjusted_pog,near_bi_both,35245,102,102,0.5092592069029862,0.45508768764080054,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.038461538461538464,0.0,"{""Q1->Q1"":13,""Q1->Q2"":9,""Q1->Q3"":4,""Q1->Q4"":0,""Q2->Q1"":7,""Q2->Q2"":8,""Q2->Q3"":7,""Q2->Q4"":3,""Q3->Q1"":5,""Q3->Q2"":4,""Q3->Q3"":6,""Q3->Q4"":10,""Q4->Q1"":1,""Q4->Q2"":4,""Q4->Q3"":8,""Q4->Q4"":13}",,headline
climate_weather,technology_ai,high_loss_lift,near_bi_both,35245,102,83,0.36631540793203615,0.3507291593969822,0.23333333333333334,0.2727272727272727,0.3333333333333333,0.4375,0.42857142857142855,0.42857142857142855,0.047619047619047616,0.0,"{""Q1->Q1"":9,""Q1->Q2"":4,""Q1->Q3"":8,""Q1->Q4"":0,""Q2->Q1"":5,""Q2->Q2"":4,""Q2->Q3"":8,""Q2->Q4"":4,""Q3->Q1"":6,""Q3->Q2"":4,""Q3->Q3"":5,""Q3->Q4"":5,""Q4->Q1"":1,""Q4->Q2"":9,""Q4->Q3"":4,""Q4->Q4"":7}",,limited
climate_weather,technology_ai,adjusted_loss_corr,near_bi_both,35245,102,102,0.2383984257934646,0.27325112200967144,0.2682926829268293,0.2682926829268293,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.07692307692307693,0.23076923076923078,"{""Q1->Q1"":11,""Q1->Q2"":3,""Q1->Q3"":6,""Q1->Q4"":6,""Q2->Q1"":8,""Q2->Q2"":8,""Q2->Q3"":7,""Q2->Q4"":2,""Q3->Q1"":5,""Q3->Q2"":8,""Q3->Q3"":5,""Q3->Q4"":7,""Q4->Q1"":2,""Q4->Q2"":6,""Q4->Q3"":7,""Q4->Q4"":11}",,headline
climate_weather,technology_ai,adjusted_pog,eligible_both,35245,1258,1258,0.051929908646810394,0.13570698252881772,0.12701252236135957,0.17100371747211895,0.2253968253968254,0.2253968253968254,0.2920634920634921,0.2920634920634921,0.23492063492063492,0.2857142857142857,"{""Q1->Q1"":92,""Q1->Q2"":72,""Q1->Q3"":61,""Q1->Q4"":90,""Q2->Q1"":73,""Q2->Q2"":81,""Q2->Q3"":90,""Q2->Q4"":70,""Q3->Q1"":76,""Q3->Q2"":78,""Q3->Q3"":76,""Q3->Q4"":84,""Q4->Q1"":74,""Q4->Q2"":83,""Q4->Q3"":87,""Q4->Q4"":71}",,headline
climate_weather,technology_ai,high_loss_lift,eligible_both,35245,1258,928,0.13930980484314515,0.057459594767754064,0.1928020565552699,0.1493975903614458,0.3232758620689655,0.3232758620689655,0.26609442060085836,0.2540983606557377,0.23275862068965517,0.1896551724137931,"{""Q1->Q1"":62,""Q1->Q2"":80,""Q1->Q3"":47,""Q1->Q4"":44,""Q2->Q1"":65,""Q2->Q2"":70,""Q2->Q3"":42,""Q2->Q4"":53,""Q3->Q1"":63,""Q3->Q2"":43,""Q3->Q3"":67,""Q3->Q4"":60,""Q4->Q1"":54,""Q4->Q2"":28,""Q4->Q3"":75,""Q4->Q4"":75}",,headline
climate_weather,technology_ai,adjusted_loss_corr,eligible_both,35245,1258,1258,0.07052351050728421,0.04765686929599225,0.1797752808988764,0.14337568058076225,0.3047619047619048,0.3047619047619048,0.2507936507936508,0.2507936507936508,0.2126984126984127,0.1746031746031746,"{""Q1->Q1"":79,""Q1->Q2"":98,""Q1->Q3"":83,""Q1->Q4"":55,""Q2->Q1"":83,""Q2->Q2"":71,""Q2->Q3"":85,""Q2->Q4"":75,""Q3->Q1"":86,""Q3->Q2"":65,""Q3->Q3"":74,""Q3->Q4"":89,""Q4->Q1"":67,""Q4->Q2"":80,""Q4->Q3"":72,""Q4->Q4"":96}",,headline
entertainment_culture,finance_economics,adjusted_pog,near_bi_both,35245,40,40,0.375609756097561,0.3164482582170198,0.17647058823529413,0.3333333333333333,0.3,0.3,0.5,0.5,0.2,0.0,"{""Q1->Q1"":5,""Q1->Q2"":4,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":2,""Q2->Q2"":1,""Q2->Q3"":5,""Q2->Q4"":2,""Q3->Q1"":1,""Q3->Q2"":3,""Q3->Q3"":1,""Q3->Q4"":5,""Q4->Q1"":2,""Q4->Q2"":2,""Q4->Q3"":3,""Q4->Q4"":3}",,limited
entertainment_culture,finance_economics,high_loss_lift,near_bi_both,35245,40,12,,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,"{""Q1->Q1"":2,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":1,""Q2->Q3"":2,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":1,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":2}",defined_pair_count_12_below_reporting_min_30,insufficient
entertainment_culture,finance_economics,adjusted_loss_corr,near_bi_both,35245,40,40,0.35703564727954973,0.34236486017269663,0.42857142857142855,0.3333333333333333,0.6,0.6,0.5,0.5,0.1,0.0,"{""Q1->Q1"":5,""Q1->Q2"":2,""Q1->Q3"":3,""Q1->Q4"":0,""Q2->Q1"":2,""Q2->Q2"":3,""Q2->Q3"":3,""Q2->Q4"":2,""Q3->Q1"":2,""Q3->Q2"":3,""Q3->Q3"":3,""Q3->Q4"":2,""Q4->Q1"":1,""Q4->Q2"":2,""Q4->Q3"":1,""Q4->Q4"":6}",,limited
entertainment_culture,finance_economics,adjusted_pog,eligible_both,35245,198,198,0.17719036653812056,0.16222173115480978,0.17647058823529413,0.20481927710843373,0.3,0.3,0.34,0.34,0.18,0.16,"{""Q1->Q1"":17,""Q1->Q2"":15,""Q1->Q3"":10,""Q1->Q4"":8,""Q2->Q1"":11,""Q2->Q2"":12,""Q2->Q3"":14,""Q2->Q4"":12,""Q3->Q1"":13,""Q3->Q2"":10,""Q3->Q3"":11,""Q3->Q4"":15,""Q4->Q1"":9,""Q4->Q2"":12,""Q4->Q3"":14,""Q4->Q4"":15}",,headline
entertainment_culture,finance_economics,high_loss_lift,eligible_both,35245,198,92,0.08583765518965245,0.1300781621352271,0.2571428571428571,0.09090909090909091,0.42857142857142855,0.391304347826087,0.16,0.17391304347826086,0.42857142857142855,0.043478260869565216,"{""Q1->Q1"":4,""Q1->Q2"":14,""Q1->Q3"":6,""Q1->Q4"":1,""Q2->Q1"":3,""Q2->Q2"":2,""Q2->Q3"":9,""Q2->Q4"":5,""Q3->Q1"":7,""Q3->Q2"":6,""Q3->Q3"":6,""Q3->Q4"":8,""Q4->Q1"":9,""Q4->Q2"":1,""Q4->Q3"":2,""Q4->Q4"":9}",,limited
entertainment_culture,finance_economics,adjusted_loss_corr,eligible_both,35245,198,198,0.07005416252157574,0.03381629889250934,0.1111111111111111,0.19047619047619047,0.2,0.2,0.32,0.32,0.14,0.26,"{""Q1->Q1"":16,""Q1->Q2"":11,""Q1->Q3"":10,""Q1->Q4"":13,""Q2->Q1"":12,""Q2->Q2"":15,""Q2->Q3"":11,""Q2->Q4"":11,""Q3->Q1"":15,""Q3->Q2"":8,""Q3->Q3"":10,""Q3->Q4"":16,""Q4->Q1"":7,""Q4->Q2"":15,""Q4->Q3"":18,""Q4->Q4"":10}",,headline
