experiment,pair_id,model_a,model_b,pair_group,method,fold_records,train_target_cells,test_target_cells,train_near_bi_share,train_bi_gap,train_adjusted_pog_complementarity,train_high_loss_lift_complementarity,train_adjusted_loss_corr_complementarity,train_alignment_c,train_disagreement_d,train_alpha_clipped,train_alpha_lcb_1se,train_alpha_lcb_95,test_alignment_c,test_disagreement_d,test_alpha_clipped,test_pooled_alpha_clipped,test_partner_win_share,method_partner_weight,adjusted_brier,anchor_adjusted_brier,best_single_adjusted_brier,brier_index,gain_vs_anchor,gain_vs_best_single,mean_fold_gain_vs_anchor,mean_fold_gain_vs_best_single
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,cf_lcb_95,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,0.0007323992504013839,0.21501917807808762,0.21501071646660497,0.21501071646660497,53.63692995074503,-3.9354370897004525e-05,-3.9354370897004525e-05,-4.254239182718864e-05,-4.254239182718864e-05
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,cf_linear,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,0.10359084856825261,0.2161072252952999,0.21501071646660497,0.21501071646660497,53.51815005399082,-0.005099786869763999,-0.005099786869763999,-0.0052910231312485526,-0.0052910231312485526
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,ec_w0_56,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,,0.22372395978596313,0.21501071646660497,0.21501071646660497,52.705844305194674,-0.040524693199241,-0.040524693199241,-0.040968588951168436,-0.040968588951168436
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,log_odds_mean,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,,0.223038165759535,0.21501071646660497,0.21501071646660497,52.77783905916599,-0.037335112522992965,-0.037335112522992965,-0.03783321165361786,-0.03783321165361786
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,oracle_directional,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,,0.19929997742981032,0.21501071646660497,0.21501071646660497,55.36200061376929,0.0730695627407707,0.0730695627407707,0.07269398181568977,0.07269398181568977
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,oracle_linear,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,0.10626259845098569,0.2141612394193195,0.21501071646660497,0.21501071646660497,53.72836124784326,0.00395085910714319,0.00395085910714319,0.0038358699464058595,0.0038358699464058595
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,partner,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,1.0,0.24862268290440515,0.21501071646660497,0.21501071646660497,50.145295276810536,-0.15632693565309208,-0.15632693565309208,-0.15749267826648858,-0.15749267826648858
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,piecewise_odds,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,,0.22235866121935194,0.21501071646660497,0.21501071646660497,52.85046130432828,-0.03417478381310468,-0.03417478381310468,-0.03458175860018073,-0.03458175860018073
model_model,Claude-2.1 x Claude-3-Haiku-20240307,Claude-2.1,Claude-3-Haiku-20240307,claude_claude,simple_mean,20,15070,15070,0.05,3.492583131572652,0.04601977438619774,-0.18166122236368082,-0.1503072925134041,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.020668620644038134,0.0007323992504013839,0.0035181344598102997,0.04064823535742077,0.10359084856825261,0.0865507304037991,0.3648920261786843,0.5,0.22165464084614986,0.21501071646660497,0.21501071646660497,52.923726130445246,-0.030900433656183886,-0.030900433656183886,-0.031466854503335195,-0.031466854503335195
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,anchor,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.0,0.18725376931675966,0.18725376931675966,0.18725376931675966,56.74247087568931,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,best_single,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.18725376931675966,0.18725376931675966,0.18725376931675966,56.74247087568931,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,cf_directional,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.1782687375638935,0.18725376931675966,0.18725376931675966,57.785775762717584,0.04798318231803936,0.04798318231803936,0.04684993783840222,0.04684993783840222
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,cf_directional_lcb_1se,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.18029632046654914,0.18725376931675966,0.18725376931675966,57.55286129595629,0.0371551871857984,0.0371551871857984,0.03682014928778436,0.03682014928778436
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,cf_lcb_1se,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.08316627377352845,0.187228195692762,0.18725376931675966,0.18725376931675966,56.744293444908166,0.0001365720118263657,0.0001365720118263657,5.048178635792196e-06,5.048178635792196e-06
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,cf_lcb_95,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.028505871333151734,0.18726560013751276,0.18725376931675966,0.18725376931675966,56.74074995889655,-6.3180681469123e-05,-6.3180681469123e-05,-9.912536808119487e-05,-9.912536808119487e-05
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,cf_linear,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.21308583967601907,0.18748502446657037,0.18725376931675966,0.18725376931675966,56.710950847446654,-0.0012349826155943087,-0.0012349826155943087,-0.0018823500673930697,-0.0018823500673930697
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,ec_w0_56,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.18492788836056068,0.18725376931675966,0.18725376931675966,57.00657973293483,0.012421010079986741,0.012421010079986741,0.011525181864490731,0.011525181864490731
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,log_odds_mean,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.18555626956111876,0.18725376931675966,0.18725376931675966,56.931998328883004,0.009065236773789054,0.009065236773789054,0.008010346902692698,0.008010346902692698
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,oracle_directional,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.1752499991048951,0.18725376931675966,0.18725376931675966,58.14352072682421,0.064104291495243,0.064104291495243,0.06282085696341778,0.06282085696341778
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,oracle_linear,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.21235031614445346,0.184456093297008,0.18725376931675966,0.18725376931675966,57.062347083745394,0.014940559167164774,0.014940559167164774,0.014448849932217135,0.014448849932217135
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,partner,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,1.0,0.21501071646660497,0.18725376931675966,0.18725376931675966,53.637878408383195,-0.1482317138454579,-0.1482317138454579,-0.15177420596799382,-0.15177420596799382
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,piecewise_odds,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,,0.18407026099975787,0.18725376931675966,0.18725376931675966,57.107236589609364,0.01700103730150577,0.01700103730150577,0.016204297713159885,0.016204297713159885
model_model,Claude-2.1 x Claude-3-Opus-20240229,Claude-2.1,Claude-3-Opus-20240229,claude_claude,simple_mean,20,15070,15070,0.3,3.1045924673061083,0.03180749834107498,-0.06492745947524707,-0.12369999473155781,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.08316627377352845,0.028505871333151734,0.009784450433795984,0.04732584801743727,0.21308583967601907,0.20674643653909572,0.30731869386197347,0.5,0.189300780887323,0.18725376931675966,0.18725376931675966,56.49704837772485,-0.01093175094969969,-0.01093175094969969,-0.012378574977093252,-0.012378574977093252
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,anchor,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.0,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,best_single,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_directional,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.2093933598840144,0.21501071646660497,0.21501071646660497,54.24493248314642,0.02612593769698476,0.02612593769698476,0.02585095537280377,0.02585095537280377
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_directional_lcb_1se,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,,0.21153809650512534,0.21501071646660497,0.21501071646660497,54.01421822534245,0.016150915724328505,0.016150915724328505,0.01616669746158125,0.01616669746158125
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_lcb_1se,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.0,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_lcb_95,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.0,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
model_model,Claude-2.1 x GPT-3.5-Turbo-0125,Claude-2.1,GPT-3.5-Turbo-0125,gpt_claude,cf_linear,20,15070,15070,0.0,12.492899690339142,0.039912276045122756,-0.07388893673106181,-0.12839591144618367,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.0,-0.022526270800511353,0.08650702632020905,0.0,0.0,0.2897441610116881,0.0,0.21501071646660497,0.21501071646660497,0.21501071646660497,53.637878408383195,0.0,0.0,0.0,0.0
