global_scope,comparison_mode,topic_id,metric_id,sample_id,n_pair_universe,n_sample_pairs,n_defined_pairs,spearman,pearson,dependent_top_jaccard,complementary_top_jaccard,dependency_persistence_global_to_topic,dependency_persistence_topic_to_global,complementarity_persistence_global_to_topic,complementarity_persistence_topic_to_global,dependency_to_complementarity_global_to_topic,dependency_to_complementarity_topic_to_global,quartile_transition_counts,reason,interpretation_status
seven_topic_union,leave_topic_out,climate_weather,high_loss_lift,eligible_both,2415,828,828,0.3639259666448372,0.41782873517500724,0.3226837060702875,0.20348837209302326,0.48792270531400966,0.48792270531400966,0.33816425120772947,0.33816425120772947,0.11594202898550725,0.14492753623188406,"{""Q1->Q1"":70,""Q1->Q2"":67,""Q1->Q3"":40,""Q1->Q4"":30,""Q2->Q1"":68,""Q2->Q2"":63,""Q2->Q3"":46,""Q2->Q4"":30,""Q3->Q1"":45,""Q3->Q2"":51,""Q3->Q3"":65,""Q3->Q4"":46,""Q4->Q1"":24,""Q4->Q2"":26,""Q4->Q3"":56,""Q4->Q4"":101}",,headline
seven_topic_union,leave_topic_out,climate_weather,adjusted_loss_corr,eligible_both,2415,828,828,0.35624997635039357,0.40603318542659605,0.3618421052631579,0.1896551724137931,0.5314009661835749,0.5314009661835749,0.3188405797101449,0.3188405797101449,0.1111111111111111,0.15942028985507245,"{""Q1->Q1"":66,""Q1->Q2"":63,""Q1->Q3"":45,""Q1->Q4"":33,""Q2->Q1"":63,""Q2->Q2"":67,""Q2->Q3"":50,""Q2->Q4"":27,""Q3->Q1"":55,""Q3->Q2"":55,""Q3->Q3"":60,""Q3->Q4"":37,""Q4->Q1"":23,""Q4->Q2"":22,""Q4->Q3"":52,""Q4->Q4"":110}",,headline
official_full,leave_topic_out,entertainment_culture,adjusted_pog,near_bi_both,2415,5,5,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":0}",defined_count_5_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,high_loss_lift,near_bi_both,2415,5,5,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_count_5_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,adjusted_loss_corr,near_bi_both,2415,5,5,,,,,,,,,,,"{""Q1->Q1"":2,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":1,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":0}",defined_count_5_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,adjusted_pog,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":2,""Q1->Q2"":0,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":2}",defined_count_12_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,high_loss_lift,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":2,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":2,""Q2->Q4"":0,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":1,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":1}",defined_count_12_below_reporting_min_30,insufficient
official_full,leave_topic_out,entertainment_culture,adjusted_loss_corr,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":2,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":3,""Q4->Q1"":0,""Q4->Q2"":2,""Q4->Q3"":1,""Q4->Q4"":0}",defined_count_12_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,near_bi_both,2415,4,4,,,,,,,,,,,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":0,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":1,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":0,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":0}",defined_count_4_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,near_bi_both,2415,4,4,,,,,,,,,,,"{""Q1->Q1"":0,""Q1->Q2"":0,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":1,""Q4->Q2"":0,""Q4->Q3"":0,""Q4->Q4"":0}",defined_count_4_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,near_bi_both,2415,4,4,,,,,,,,,,,"{""Q1->Q1"":0,""Q1->Q2"":1,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":0,""Q2->Q4"":0,""Q3->Q1"":0,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":0,""Q4->Q3"":1,""Q4->Q4"":0}",defined_count_4_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_pog,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":2,""Q1->Q2"":0,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":0,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":0,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":2}",defined_count_12_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,high_loss_lift,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":2,""Q1->Q3"":0,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":2,""Q2->Q4"":0,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":1,""Q3->Q4"":1,""Q4->Q1"":1,""Q4->Q2"":1,""Q4->Q3"":0,""Q4->Q4"":1}",defined_count_12_below_reporting_min_30,insufficient
seven_topic_union,leave_topic_out,entertainment_culture,adjusted_loss_corr,eligible_both,2415,12,12,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":1,""Q1->Q3"":1,""Q1->Q4"":0,""Q2->Q1"":1,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":1,""Q3->Q1"":1,""Q3->Q2"":0,""Q3->Q3"":0,""Q3->Q4"":2,""Q4->Q1"":0,""Q4->Q2"":2,""Q4->Q3"":1,""Q4->Q4"":0}",defined_count_12_below_reporting_min_30,insufficient
official_full,leave_topic_out,finance_economics,adjusted_pog,near_bi_both,2415,104,104,0.4724527899285181,0.375219351897407,0.3684210526315789,0.23809523809523808,0.5384615384615384,0.5384615384615384,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.11538461538461539,"{""Q1->Q1"":10,""Q1->Q2"":8,""Q1->Q3"":5,""Q1->Q4"":3,""Q2->Q1"":9,""Q2->Q2"":9,""Q2->Q3"":4,""Q2->Q4"":4,""Q3->Q1"":5,""Q3->Q2"":7,""Q3->Q3"":9,""Q3->Q4"":5,""Q4->Q1"":2,""Q4->Q2"":2,""Q4->Q3"":8,""Q4->Q4"":14}",,headline
official_full,leave_topic_out,finance_economics,high_loss_lift,near_bi_both,2415,104,104,0.49535900992211673,0.6304752890792467,0.3684210526315789,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.5,0.5,0.0,0.07692307692307693,"{""Q1->Q1"":13,""Q1->Q2"":9,""Q1->Q3"":2,""Q1->Q4"":2,""Q2->Q1"":5,""Q2->Q2"":5,""Q2->Q3"":11,""Q2->Q4"":5,""Q3->Q1"":8,""Q3->Q2"":7,""Q3->Q3"":6,""Q3->Q4"":5,""Q4->Q1"":0,""Q4->Q2"":5,""Q4->Q3"":7,""Q4->Q4"":14}",,headline
official_full,leave_topic_out,finance_economics,adjusted_loss_corr,near_bi_both,2415,104,104,0.6084071268537288,0.6284616436229047,0.5294117647058824,0.3333333333333333,0.6923076923076923,0.6923076923076923,0.5,0.5,0.0,0.0,"{""Q1->Q1"":13,""Q1->Q2"":8,""Q1->Q3"":5,""Q1->Q4"":0,""Q2->Q1"":8,""Q2->Q2"":7,""Q2->Q3"":8,""Q2->Q4"":3,""Q3->Q1"":5,""Q3->Q2"":8,""Q3->Q3"":8,""Q3->Q4"":5,""Q4->Q1"":0,""Q4->Q2"":3,""Q4->Q3"":5,""Q4->Q4"":18}",,headline
official_full,leave_topic_out,finance_economics,adjusted_pog,eligible_both,2415,828,828,0.319378998012207,0.2828620699276217,0.2897196261682243,0.1794871794871795,0.4492753623188406,0.4492753623188406,0.30434782608695654,0.30434782608695654,0.18840579710144928,0.10628019323671498,"{""Q1->Q1"":63,""Q1->Q2"":68,""Q1->Q3"":54,""Q1->Q4"":22,""Q2->Q1"":59,""Q2->Q2"":56,""Q2->Q3"":56,""Q2->Q4"":36,""Q3->Q1"":46,""Q3->Q2"":48,""Q3->Q3"":57,""Q3->Q4"":56,""Q4->Q1"":39,""Q4->Q2"":35,""Q4->Q3"":40,""Q4->Q4"":93}",,headline
official_full,leave_topic_out,finance_economics,high_loss_lift,eligible_both,2415,828,828,0.44320105916435754,0.5466450217048244,0.29375,0.2857142857142857,0.45410628019323673,0.45410628019323673,0.4444444444444444,0.4444444444444444,0.09178743961352658,0.10628019323671498,"{""Q1->Q1"":92,""Q1->Q2"":60,""Q1->Q3"":33,""Q1->Q4"":22,""Q2->Q1"":59,""Q2->Q2"":64,""Q2->Q3"":54,""Q2->Q4"":30,""Q3->Q1"":37,""Q3->Q2"":49,""Q3->Q3"":60,""Q3->Q4"":61,""Q4->Q1"":19,""Q4->Q2"":34,""Q4->Q3"":60,""Q4->Q4"":94}",,headline
official_full,leave_topic_out,finance_economics,adjusted_loss_corr,eligible_both,2415,828,828,0.4700025221314338,0.5367498580991099,0.3754152823920266,0.2621951219512195,0.5458937198067633,0.5458937198067633,0.41545893719806765,0.41545893719806765,0.07246376811594203,0.12560386473429952,"{""Q1->Q1"":86,""Q1->Q2"":48,""Q1->Q3"":47,""Q1->Q4"":26,""Q2->Q1"":69,""Q2->Q2"":70,""Q2->Q3"":48,""Q2->Q4"":20,""Q3->Q1"":37,""Q3->Q2"":63,""Q3->Q3"":59,""Q3->Q4"":48,""Q4->Q1"":15,""Q4->Q2"":26,""Q4->Q3"":53,""Q4->Q4"":113}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,near_bi_both,2415,101,101,0.5185439720442633,0.42016396860030764,0.3888888888888889,0.2682926829268293,0.56,0.56,0.4230769230769231,0.4230769230769231,0.08,0.08,"{""Q1->Q1"":11,""Q1->Q2"":8,""Q1->Q3"":5,""Q1->Q4"":2,""Q2->Q1"":10,""Q2->Q2"":6,""Q2->Q3"":4,""Q2->Q4"":5,""Q3->Q1"":3,""Q3->Q2"":9,""Q3->Q3"":9,""Q3->Q4"":4,""Q4->Q1"":2,""Q4->Q2"":2,""Q4->Q3"":7,""Q4->Q4"":14}",,headline
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,near_bi_both,2415,101,101,0.49057658707047175,0.5885607876797527,0.3888888888888889,0.40540540540540543,0.56,0.56,0.5769230769230769,0.5769230769230769,0.04,0.04,"{""Q1->Q1"":15,""Q1->Q2"":8,""Q1->Q3"":2,""Q1->Q4"":1,""Q2->Q1"":5,""Q2->Q2"":4,""Q2->Q3"":12,""Q2->Q4"":4,""Q3->Q1"":5,""Q3->Q2"":8,""Q3->Q3"":6,""Q3->Q4"":6,""Q4->Q1"":1,""Q4->Q2"":5,""Q4->Q3"":5,""Q4->Q4"":14}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,near_bi_both,2415,101,101,0.5646592894583576,0.612039374232753,0.5151515151515151,0.23809523809523808,0.68,0.68,0.38461538461538464,0.38461538461538464,0.0,0.08,"{""Q1->Q1"":10,""Q1->Q2"":10,""Q1->Q3"":4,""Q1->Q4"":2,""Q2->Q1"":10,""Q2->Q2"":3,""Q2->Q3"":10,""Q2->Q4"":2,""Q3->Q1"":6,""Q3->Q2"":10,""Q3->Q3"":5,""Q3->Q4"":4,""Q4->Q1"":0,""Q4->Q2"":2,""Q4->Q3"":6,""Q4->Q4"":17}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_pog,eligible_both,2415,828,828,0.30380074066656526,0.2668094756038541,0.2777777777777778,0.19653179190751446,0.43478260869565216,0.43478260869565216,0.3285024154589372,0.3285024154589372,0.1932367149758454,0.1111111111111111,"{""Q1->Q1"":68,""Q1->Q2"":63,""Q1->Q3"":53,""Q1->Q4"":23,""Q2->Q1"":55,""Q2->Q2"":61,""Q2->Q3"":55,""Q2->Q4"":36,""Q3->Q1"":44,""Q3->Q2"":46,""Q3->Q3"":59,""Q3->Q4"":58,""Q4->Q1"":40,""Q4->Q2"":37,""Q4->Q3"":40,""Q4->Q4"":90}",,headline
seven_topic_union,leave_topic_out,finance_economics,high_loss_lift,eligible_both,2415,828,828,0.4562332637384812,0.5379230331318616,0.3142857142857143,0.28173374613003094,0.4782608695652174,0.4782608695652174,0.4396135265700483,0.4396135265700483,0.0821256038647343,0.1111111111111111,"{""Q1->Q1"":91,""Q1->Q2"":57,""Q1->Q3"":36,""Q1->Q4"":23,""Q2->Q1"":64,""Q2->Q2"":68,""Q2->Q3"":45,""Q2->Q4"":30,""Q3->Q1"":35,""Q3->Q2"":52,""Q3->Q3"":65,""Q3->Q4"":55,""Q4->Q1"":17,""Q4->Q2"":30,""Q4->Q3"":61,""Q4->Q4"":99}",,headline
seven_topic_union,leave_topic_out,finance_economics,adjusted_loss_corr,eligible_both,2415,828,828,0.47866222056179963,0.5689456172464056,0.40816326530612246,0.26993865030674846,0.5797101449275363,0.5797101449275363,0.4251207729468599,0.4251207729468599,0.06280193236714976,0.12560386473429952,"{""Q1->Q1"":88,""Q1->Q2"":47,""Q1->Q3"":46,""Q1->Q4"":26,""Q2->Q1"":65,""Q2->Q2"":69,""Q2->Q3"":53,""Q2->Q4"":20,""Q3->Q1"":41,""Q3->Q2"":64,""Q3->Q3"":61,""Q3->Q4"":41,""Q4->Q1"":13,""Q4->Q2"":27,""Q4->Q3"":47,""Q4->Q4"":120}",,headline
official_full,leave_topic_out,health_science,adjusted_pog,near_bi_both,2415,119,119,0.27201524147218487,0.3972324218807672,0.2765957446808511,0.3333333333333333,0.43333333333333335,0.43333333333333335,0.5,0.5,0.2,0.1,"{""Q1->Q1"":15,""Q1->Q2"":6,""Q1->Q3"":6,""Q1->Q4"":3,""Q2->Q1"":4,""Q2->Q2"":9,""Q2->Q3"":10,""Q2->Q4"":7,""Q3->Q1"":5,""Q3->Q2"":12,""Q3->Q3"":5,""Q3->Q4"":7,""Q4->Q1"":6,""Q4->Q2"":3,""Q4->Q3"":8,""Q4->Q4"":13}",,headline
official_full,leave_topic_out,health_science,high_loss_lift,near_bi_both,2415,119,28,,,,,,,,,,,"{""Q1->Q1"":3,""Q1->Q2"":2,""Q1->Q3"":1,""Q1->Q4"":1,""Q2->Q1"":0,""Q2->Q2"":2,""Q2->Q3"":1,""Q2->Q4"":4,""Q3->Q1"":2,""Q3->Q2"":1,""Q3->Q3"":2,""Q3->Q4"":2,""Q4->Q1"":2,""Q4->Q2"":2,""Q4->Q3"":3,""Q4->Q4"":0}",defined_count_28_below_reporting_min_30,insufficient
official_full,leave_topic_out,health_science,adjusted_loss_corr,near_bi_both,2415,119,119,0.16521150833214643,0.17324012999632318,0.22448979591836735,0.22448979591836735,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.13333333333333333,0.3,"{""Q1->Q1"":11,""Q1->Q2"":5,""Q1->Q3"":5,""Q1->Q4"":9,""Q2->Q1"":7,""Q2->Q2"":11,""Q2->Q3"":6,""Q2->Q4"":6,""Q3->Q1"":8,""Q3->Q2"":8,""Q3->Q3"":9,""Q3->Q4"":4,""Q4->Q1"":4,""Q4->Q2"":6,""Q4->Q3"":9,""Q4->Q4"":11}",,headline
official_full,leave_topic_out,health_science,adjusted_pog,eligible_both,2415,828,828,0.18171373528273038,0.24189203358842545,0.125,0.26993865030674846,0.2222222222222222,0.2222222222222222,0.4251207729468599,0.4251207729468599,0.20772946859903382,0.20772946859903382,"{""Q1->Q1"":88,""Q1->Q2"":55,""Q1->Q3"":21,""Q1->Q4"":43,""Q2->Q1"":47,""Q2->Q2"":57,""Q2->Q3"":46,""Q2->Q4"":57,""Q3->Q1"":29,""Q3->Q2"":55,""Q3->Q3"":62,""Q3->Q4"":61,""Q4->Q1"":43,""Q4->Q2"":40,""Q4->Q3"":78,""Q4->Q4"":46}",,headline
official_full,leave_topic_out,health_science,high_loss_lift,eligible_both,2415,828,300,0.14739894900284645,0.11787642226882682,0.2,0.19736842105263158,0.3333333333333333,0.3333333333333333,0.4,0.2803738317757009,0.3466666666666667,0.14666666666666667,"{""Q1->Q1"":30,""Q1->Q2"":18,""Q1->Q3"":16,""Q1->Q4"":11,""Q2->Q1"":29,""Q2->Q2"":13,""Q2->Q3"":15,""Q2->Q4"":18,""Q3->Q1"":22,""Q3->Q2"":9,""Q3->Q3"":23,""Q3->Q4"":21,""Q4->Q1"":26,""Q4->Q2"":3,""Q4->Q3"":21,""Q4->Q4"":25}",,headline
official_full,leave_topic_out,health_science,adjusted_loss_corr,eligible_both,2415,828,828,0.25138209356864516,0.2576537081310191,0.21407624633431085,0.20699708454810495,0.3526570048309179,0.3526570048309179,0.34299516908212563,0.34299516908212563,0.12077294685990338,0.14492753623188406,"{""Q1->Q1"":71,""Q1->Q2"":54,""Q1->Q3"":52,""Q1->Q4"":30,""Q2->Q1"":69,""Q2->Q2"":48,""Q2->Q3"":49,""Q2->Q4"":41,""Q3->Q1"":42,""Q3->Q2"":56,""Q3->Q3"":46,""Q3->Q4"":63,""Q4->Q1"":25,""Q4->Q2"":49,""Q4->Q3"":60,""Q4->Q4"":73}",,headline
seven_topic_union,leave_topic_out,health_science,adjusted_pog,near_bi_both,2415,120,120,0.3102614857584834,0.37541320666600336,0.2765957446808511,0.3333333333333333,0.43333333333333335,0.43333333333333335,0.5,0.5,0.13333333333333333,0.13333333333333333,"{""Q1->Q1"":15,""Q1->Q2"":7,""Q1->Q3"":4,""Q1->Q4"":4,""Q2->Q1"":3,""Q2->Q2"":8,""Q2->Q3"":13,""Q2->Q4"":6,""Q3->Q1"":8,""Q3->Q2"":12,""Q3->Q3"":3,""Q3->Q4"":7,""Q4->Q1"":4,""Q4->Q2"":3,""Q4->Q3"":10,""Q4->Q4"":13}",,headline
seven_topic_union,leave_topic_out,health_science,high_loss_lift,near_bi_both,2415,120,25,,,,,,,,,,,"{""Q1->Q1"":1,""Q1->Q2"":2,""Q1->Q3"":2,""Q1->Q4"":2,""Q2->Q1"":2,""Q2->Q2"":0,""Q2->Q3"":1,""Q2->Q4"":3,""Q3->Q1"":3,""Q3->Q2"":2,""Q3->Q3"":1,""Q3->Q4"":0,""Q4->Q1"":1,""Q4->Q2"":2,""Q4->Q3"":2,""Q4->Q4"":1}",defined_count_25_below_reporting_min_30,insufficient
